Experiment,System,Region,SubjectID,Condition,Hemisphere,Effect_Size,Modality,Task
Experiment6,MD,LH_supFrontal,123_KAN_syntshapes_06,S,L,2.3124725,auditory,task
Experiment6,MD,LH_supFrontal,126_KAN_langsyntaxshapes_07,S,L,1.5758995,auditory,task
Experiment6,MD,LH_supFrontal,127_KAN_langsyntaxshapes_08,S,L,1.798013,auditory,task
Experiment6,MD,LH_supFrontal,129_KAN_langsyntaxshapes_09,S,L,1.704206,auditory,task
Experiment6,MD,LH_supFrontal,130_KAN_syntshapes_10,S,L,0.1132205,auditory,task
Experiment6,MD,LH_supFrontal,131_KAN_syntshapes_12,S,L,0.293451,auditory,task
Experiment6,MD,LH_supFrontal,132_KAN_langsyntaxshapes_13,S,L,1.30249,auditory,task
Experiment6,MD,LH_Precentral_A_precG,072_KAN_syntshapes_11,S,L,0.734444,auditory,task
Experiment6,MD,LH_Precentral_A_precG,116_KAN_langsyntaxshapes_01,S,L,2.9103905,auditory,task
Experiment6,MD,LH_Precentral_A_precG,117_KAN_langsyntaxshapes_02,S,L,1.378022,auditory,task
Experiment6,MD,LH_Precentral_A_precG,118_KAN_syntshapes_03,S,L,1.043219,auditory,task
Experiment6,MD,LH_Precentral_A_precG,119_KAN_syntshapes_04,S,L,0.6250025,auditory,task
Experiment6,MD,LH_Precentral_A_precG,122_KAN_langsyntaxshapes_05,S,L,0.991174,auditory,task
Experiment6,MD,LH_Precentral_A_precG,123_KAN_syntshapes_06,S,L,2.4394815,auditory,task
Experiment6,MD,LH_Precentral_A_precG,126_KAN_langsyntaxshapes_07,S,L,1.586954,auditory,task
Experiment6,MD,LH_Precentral_A_precG,127_KAN_langsyntaxshapes_08,S,L,2.0350985,auditory,task
Experiment6,MD,LH_Precentral_A_precG,129_KAN_langsyntaxshapes_09,S,L,1.020233,auditory,task
Experiment6,MD,LH_Precentral_A_precG,130_KAN_syntshapes_10,S,L,1.2256725,auditory,task
Experiment6,MD,LH_Precentral_A_precG,131_KAN_syntshapes_12,S,L,0.5433455,auditory,task
Experiment6,MD,LH_Precentral_A_precG,132_KAN_langsyntaxshapes_13,S,L,2.2607745,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,072_KAN_syntshapes_11,S,L,0.4482295,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,116_KAN_langsyntaxshapes_01,S,L,0.737453,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,117_KAN_langsyntaxshapes_02,S,L,2.5082025,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,118_KAN_syntshapes_03,S,L,2.378361,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,119_KAN_syntshapes_04,S,L,0.652155,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,122_KAN_langsyntaxshapes_05,S,L,0.996221,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,123_KAN_syntshapes_06,S,L,2.1448775,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,126_KAN_langsyntaxshapes_07,S,L,0.556474,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,127_KAN_langsyntaxshapes_08,S,L,1.6497045,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,129_KAN_langsyntaxshapes_09,S,L,1.1103145,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,130_KAN_syntshapes_10,S,L,0.275189,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,131_KAN_syntshapes_12,S,L,0.121674,auditory,task
Experiment6,MD,LH_Precentral_B_IFGop,132_KAN_langsyntaxshapes_13,S,L,1.782691,auditory,task
Experiment6,MD,LH_midFrontal,072_KAN_syntshapes_11,S,L,0.076072,auditory,task
Experiment6,MD,LH_midFrontal,116_KAN_langsyntaxshapes_01,S,L,0.332342,auditory,task
Experiment6,MD,LH_midFrontal,117_KAN_langsyntaxshapes_02,S,L,0.820194,auditory,task
Experiment6,MD,LH_midFrontal,118_KAN_syntshapes_03,S,L,3.449767,auditory,task
Experiment6,MD,LH_midFrontal,119_KAN_syntshapes_04,S,L,0.5960175,auditory,task
Experiment6,MD,LH_midFrontal,122_KAN_langsyntaxshapes_05,S,L,0.106707,auditory,task
Experiment6,MD,LH_midFrontal,123_KAN_syntshapes_06,S,L,0.7295325,auditory,task
Experiment6,MD,LH_midFrontal,126_KAN_langsyntaxshapes_07,S,L,0.844246,auditory,task
Experiment6,MD,LH_midFrontal,127_KAN_langsyntaxshapes_08,S,L,1.2350325,auditory,task
Experiment6,MD,LH_midFrontal,129_KAN_langsyntaxshapes_09,S,L,0.888929,auditory,task
Experiment6,MD,LH_midFrontal,130_KAN_syntshapes_10,S,L,0.117208,auditory,task
Experiment6,MD,LH_midFrontal,131_KAN_syntshapes_12,S,L,-0.269806,auditory,task
Experiment6,MD,LH_midFrontal,132_KAN_langsyntaxshapes_13,S,L,1.6302045,auditory,task
Experiment6,MD,LH_midFrontalOrb,072_KAN_syntshapes_11,S,L,0.4913965,auditory,task
Experiment6,MD,LH_midFrontalOrb,116_KAN_langsyntaxshapes_01,S,L,1.1058955,auditory,task
Experiment6,MD,LH_midFrontalOrb,117_KAN_langsyntaxshapes_02,S,L,0.374498,auditory,task
Experiment6,MD,LH_midFrontalOrb,118_KAN_syntshapes_03,S,L,2.3316205,auditory,task
Experiment6,MD,LH_midFrontalOrb,119_KAN_syntshapes_04,S,L,-0.291365,auditory,task
Experiment6,MD,LH_midFrontalOrb,122_KAN_langsyntaxshapes_05,S,L,0.4466925,auditory,task
Experiment6,MD,LH_midFrontalOrb,123_KAN_syntshapes_06,S,L,1.035046,auditory,task
Experiment6,MD,LH_midFrontalOrb,126_KAN_langsyntaxshapes_07,S,L,0.142229,auditory,task
Experiment6,MD,LH_midFrontalOrb,127_KAN_langsyntaxshapes_08,S,L,-0.2916625,auditory,task
Experiment6,MD,LH_midFrontalOrb,129_KAN_langsyntaxshapes_09,S,L,0.4784955,auditory,task
Experiment6,MD,LH_midFrontalOrb,130_KAN_syntshapes_10,S,L,0.2185965,auditory,task
Experiment6,MD,LH_midFrontalOrb,131_KAN_syntshapes_12,S,L,0.1679305,auditory,task
Experiment6,MD,LH_midFrontalOrb,132_KAN_langsyntaxshapes_13,S,L,1.0313625,auditory,task
Experiment6,MD,LH_insula,072_KAN_syntshapes_11,S,L,0.448114,auditory,task
Experiment6,MD,LH_insula,116_KAN_langsyntaxshapes_01,S,L,1.2020485,auditory,task
Experiment6,MD,LH_insula,117_KAN_langsyntaxshapes_02,S,L,0.4171875,auditory,task
Experiment6,MD,LH_insula,118_KAN_syntshapes_03,S,L,0.7928205,auditory,task
Experiment6,MD,LH_insula,119_KAN_syntshapes_04,S,L,0.299572,auditory,task
Experiment6,MD,LH_insula,122_KAN_langsyntaxshapes_05,S,L,0.743032,auditory,task
Experiment6,MD,LH_insula,123_KAN_syntshapes_06,S,L,1.425425,auditory,task
Experiment6,MD,LH_insula,126_KAN_langsyntaxshapes_07,S,L,0.8905525,auditory,task
Experiment6,MD,LH_insula,127_KAN_langsyntaxshapes_08,S,L,1.5538655,auditory,task
Experiment6,MD,LH_insula,129_KAN_langsyntaxshapes_09,S,L,0.9768315,auditory,task
Experiment6,MD,LH_insula,130_KAN_syntshapes_10,S,L,0.242263,auditory,task
Experiment6,MD,LH_insula,131_KAN_syntshapes_12,S,L,0.3757415,auditory,task
Experiment6,MD,LH_insula,132_KAN_langsyntaxshapes_13,S,L,1.0439525,auditory,task
Experiment6,MD,LH_medialFrontal,072_KAN_syntshapes_11,S,L,0.333571,auditory,task
Experiment6,MD,LH_medialFrontal,116_KAN_langsyntaxshapes_01,S,L,1.270387,auditory,task
Experiment6,MD,LH_medialFrontal,117_KAN_langsyntaxshapes_02,S,L,0.9104195,auditory,task
Experiment6,MD,LH_medialFrontal,118_KAN_syntshapes_03,S,L,1.9462845,auditory,task
Experiment6,MD,LH_medialFrontal,119_KAN_syntshapes_04,S,L,0.9011085,auditory,task
Experiment6,MD,LH_medialFrontal,122_KAN_langsyntaxshapes_05,S,L,0.6785055,auditory,task
Experiment6,MD,LH_medialFrontal,123_KAN_syntshapes_06,S,L,1.561897,auditory,task
Experiment6,MD,LH_medialFrontal,126_KAN_langsyntaxshapes_07,S,L,1.244227,auditory,task
Experiment6,MD,LH_medialFrontal,127_KAN_langsyntaxshapes_08,S,L,1.0471175,auditory,task
Experiment6,MD,LH_medialFrontal,129_KAN_langsyntaxshapes_09,S,L,1.2029605,auditory,task
Experiment6,MD,LH_medialFrontal,130_KAN_syntshapes_10,S,L,0.065835,auditory,task
Experiment6,MD,LH_medialFrontal,131_KAN_syntshapes_12,S,L,0.0494295,auditory,task
Experiment6,MD,LH_medialFrontal,132_KAN_langsyntaxshapes_13,S,L,1.280944,auditory,task
Experiment6,MD,RH_postParietal,072_KAN_syntshapes_11,S,R,0.988867,auditory,task
Experiment6,MD,RH_postParietal,116_KAN_langsyntaxshapes_01,S,R,2.716022,auditory,task
Experiment6,MD,RH_postParietal,117_KAN_langsyntaxshapes_02,S,R,2.4212975,auditory,task
Experiment6,MD,RH_postParietal,118_KAN_syntshapes_03,S,R,1.129693,auditory,task
Experiment6,MD,RH_postParietal,119_KAN_syntshapes_04,S,R,1.4372825,auditory,task
Experiment6,MD,RH_postParietal,122_KAN_langsyntaxshapes_05,S,R,2.0380355,auditory,task
Experiment6,MD,RH_postParietal,123_KAN_syntshapes_06,S,R,1.353387,auditory,task
Experiment6,MD,RH_postParietal,126_KAN_langsyntaxshapes_07,S,R,0.9178285,auditory,task
Experiment6,MD,RH_postParietal,127_KAN_langsyntaxshapes_08,S,R,1.2358935,auditory,task
Experiment6,MD,RH_postParietal,129_KAN_langsyntaxshapes_09,S,R,0.83143,auditory,task
Experiment6,MD,RH_postParietal,130_KAN_syntshapes_10,S,R,0.9787275,auditory,task
Experiment6,MD,RH_postParietal,131_KAN_syntshapes_12,S,R,0.3731025,auditory,task
Experiment6,MD,RH_postParietal,132_KAN_langsyntaxshapes_13,S,R,2.136595,auditory,task
Experiment6,MD,RH_midParietal,072_KAN_syntshapes_11,S,R,0.610432,auditory,task
Experiment6,MD,RH_midParietal,116_KAN_langsyntaxshapes_01,S,R,2.464972,auditory,task
Experiment6,MD,RH_midParietal,117_KAN_langsyntaxshapes_02,S,R,0.781466,auditory,task
Experiment6,MD,RH_midParietal,118_KAN_syntshapes_03,S,R,1.0934665,auditory,task
Experiment6,MD,RH_midParietal,119_KAN_syntshapes_04,S,R,-0.282344,auditory,task
Experiment6,MD,RH_midParietal,122_KAN_langsyntaxshapes_05,S,R,1.9856025,auditory,task
Experiment6,MD,RH_midParietal,123_KAN_syntshapes_06,S,R,0.998612,auditory,task
Experiment6,MD,RH_midParietal,126_KAN_langsyntaxshapes_07,S,R,0.396711,auditory,task
Experiment6,MD,RH_midParietal,127_KAN_langsyntaxshapes_08,S,R,0.59256,auditory,task
Experiment6,MD,RH_midParietal,129_KAN_langsyntaxshapes_09,S,R,0.172785,auditory,task
Experiment6,MD,RH_midParietal,130_KAN_syntshapes_10,S,R,0.372414,auditory,task
Experiment6,MD,RH_midParietal,131_KAN_syntshapes_12,S,R,0.088464,auditory,task
Experiment6,MD,RH_midParietal,132_KAN_langsyntaxshapes_13,S,R,0.817163,auditory,task
Experiment6,MD,RH_antParietal,072_KAN_syntshapes_11,S,R,0.050482,auditory,task
Experiment6,MD,RH_antParietal,116_KAN_langsyntaxshapes_01,S,R,0.689125,auditory,task
Experiment6,MD,RH_antParietal,117_KAN_langsyntaxshapes_02,S,R,0.64851,auditory,task
Experiment6,MD,RH_antParietal,118_KAN_syntshapes_03,S,R,0.6257105,auditory,task
Experiment6,MD,RH_antParietal,119_KAN_syntshapes_04,S,R,-0.0451725,auditory,task
Experiment6,MD,RH_antParietal,122_KAN_langsyntaxshapes_05,S,R,0.485212,auditory,task
Experiment6,MD,RH_antParietal,123_KAN_syntshapes_06,S,R,0.3858905,auditory,task
Experiment6,MD,RH_antParietal,126_KAN_langsyntaxshapes_07,S,R,0.272292,auditory,task
Experiment6,MD,RH_antParietal,127_KAN_langsyntaxshapes_08,S,R,0.8510605,auditory,task
Experiment6,MD,RH_antParietal,129_KAN_langsyntaxshapes_09,S,R,-0.079221,auditory,task
Experiment6,MD,RH_antParietal,130_KAN_syntshapes_10,S,R,0.610625,auditory,task
Experiment6,MD,RH_antParietal,131_KAN_syntshapes_12,S,R,0.0934505,auditory,task
Experiment6,MD,RH_antParietal,132_KAN_langsyntaxshapes_13,S,R,0.347741,auditory,task
Experiment6,MD,RH_supFrontal,072_KAN_syntshapes_11,S,R,0.330804,auditory,task
Experiment6,MD,RH_supFrontal,116_KAN_langsyntaxshapes_01,S,R,2.2216045,auditory,task
Experiment6,MD,RH_supFrontal,117_KAN_langsyntaxshapes_02,S,R,0.680223,auditory,task
Experiment6,MD,RH_supFrontal,118_KAN_syntshapes_03,S,R,1.0157005,auditory,task
Experiment6,MD,RH_supFrontal,119_KAN_syntshapes_04,S,R,-0.014273,auditory,task
Experiment6,MD,RH_supFrontal,122_KAN_langsyntaxshapes_05,S,R,0.605414,auditory,task
Experiment6,MD,RH_supFrontal,123_KAN_syntshapes_06,S,R,0.595283,auditory,task
Experiment6,MD,RH_supFrontal,126_KAN_langsyntaxshapes_07,S,R,0.739399,auditory,task
Experiment6,MD,RH_supFrontal,127_KAN_langsyntaxshapes_08,S,R,0.6331045,auditory,task
Experiment6,MD,RH_supFrontal,129_KAN_langsyntaxshapes_09,S,R,0.1202085,auditory,task
Experiment6,MD,RH_supFrontal,130_KAN_syntshapes_10,S,R,0.50494,auditory,task
Experiment6,MD,RH_supFrontal,131_KAN_syntshapes_12,S,R,0.4049985,auditory,task
Experiment6,MD,RH_supFrontal,132_KAN_langsyntaxshapes_13,S,R,0.8523755,auditory,task
Experiment6,MD,RH_Precentral_A_precG,072_KAN_syntshapes_11,S,R,0.5873935,auditory,task
Experiment6,MD,RH_Precentral_A_precG,116_KAN_langsyntaxshapes_01,S,R,2.888956,auditory,task
Experiment6,MD,RH_Precentral_A_precG,117_KAN_langsyntaxshapes_02,S,R,1.7099285,auditory,task
Experiment6,MD,RH_Precentral_A_precG,118_KAN_syntshapes_03,S,R,0.9049015,auditory,task
Experiment6,MD,RH_Precentral_A_precG,119_KAN_syntshapes_04,S,R,0.0253375,auditory,task
Experiment6,MD,RH_Precentral_A_precG,122_KAN_langsyntaxshapes_05,S,R,0.0431555,auditory,task
Experiment6,MD,RH_Precentral_A_precG,123_KAN_syntshapes_06,S,R,1.3655925,auditory,task
Experiment6,MD,RH_Precentral_A_precG,126_KAN_langsyntaxshapes_07,S,R,0.6884615,auditory,task
Experiment6,MD,RH_Precentral_A_precG,127_KAN_langsyntaxshapes_08,S,R,0.8847735,auditory,task
Experiment6,MD,RH_Precentral_A_precG,129_KAN_langsyntaxshapes_09,S,R,0.13306,auditory,task
Experiment6,MD,RH_Precentral_A_precG,130_KAN_syntshapes_10,S,R,0.624754,auditory,task
Experiment6,MD,RH_Precentral_A_precG,131_KAN_syntshapes_12,S,R,0.499138,auditory,task
Experiment6,MD,RH_Precentral_A_precG,132_KAN_langsyntaxshapes_13,S,R,0.7537255,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,072_KAN_syntshapes_11,S,R,0.6415365,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,116_KAN_langsyntaxshapes_01,S,R,2.9112445,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,117_KAN_langsyntaxshapes_02,S,R,1.706791,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,118_KAN_syntshapes_03,S,R,1.0692305,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,119_KAN_syntshapes_04,S,R,-0.3028115,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,122_KAN_langsyntaxshapes_05,S,R,0.91368,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,123_KAN_syntshapes_06,S,R,0.644612,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,126_KAN_langsyntaxshapes_07,S,R,0.0515945,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,127_KAN_langsyntaxshapes_08,S,R,0.789896,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,129_KAN_langsyntaxshapes_09,S,R,-0.184645,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,130_KAN_syntshapes_10,S,R,0.338029,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,131_KAN_syntshapes_12,S,R,-0.13046,auditory,task
Experiment6,MD,RH_Precentral_B_IFGop,132_KAN_langsyntaxshapes_13,S,R,0.712373,auditory,task
Experiment6,MD,RH_midFrontal,072_KAN_syntshapes_11,S,R,0.486481,auditory,task
Experiment6,MD,RH_midFrontal,116_KAN_langsyntaxshapes_01,S,R,1.0840965,auditory,task
Experiment6,MD,RH_midFrontal,117_KAN_langsyntaxshapes_02,S,R,1.154336,auditory,task
Experiment6,MD,RH_midFrontal,118_KAN_syntshapes_03,S,R,1.3433335,auditory,task
Experiment6,MD,RH_midFrontal,119_KAN_syntshapes_04,S,R,-0.128168,auditory,task
Experiment6,MD,RH_midFrontal,122_KAN_langsyntaxshapes_05,S,R,0.5364975,auditory,task
Experiment6,MD,RH_midFrontal,123_KAN_syntshapes_06,S,R,2.556481,auditory,task
Experiment6,MD,RH_midFrontal,126_KAN_langsyntaxshapes_07,S,R,1.166208,auditory,task
Experiment6,MD,RH_midFrontal,127_KAN_langsyntaxshapes_08,S,R,1.7690595,auditory,task
Experiment6,MD,RH_midFrontal,129_KAN_langsyntaxshapes_09,S,R,1.1179555,auditory,task
Experiment6,MD,RH_midFrontal,130_KAN_syntshapes_10,S,R,-0.102758,auditory,task
Experiment6,MD,RH_midFrontal,131_KAN_syntshapes_12,S,R,0.06785,auditory,task
Experiment6,MD,RH_midFrontal,132_KAN_langsyntaxshapes_13,S,R,0.6327615,auditory,task
Experiment6,MD,RH_midFrontalOrb,072_KAN_syntshapes_11,S,R,-0.020181,auditory,task
Experiment6,MD,RH_midFrontalOrb,116_KAN_langsyntaxshapes_01,S,R,0.556,auditory,task
Experiment6,MD,RH_midFrontalOrb,117_KAN_langsyntaxshapes_02,S,R,0.567607,auditory,task
Experiment6,MD,RH_midFrontalOrb,118_KAN_syntshapes_03,S,R,0.620591,auditory,task
Experiment6,MD,RH_midFrontalOrb,119_KAN_syntshapes_04,S,R,-0.4586845,auditory,task
Experiment6,MD,RH_midFrontalOrb,122_KAN_langsyntaxshapes_05,S,R,0.8305865,auditory,task
Experiment6,MD,RH_midFrontalOrb,123_KAN_syntshapes_06,S,R,0.0155115,auditory,task
Experiment6,MD,RH_midFrontalOrb,126_KAN_langsyntaxshapes_07,S,R,0.336674,auditory,task
Experiment6,MD,RH_midFrontalOrb,127_KAN_langsyntaxshapes_08,S,R,0.941026,auditory,task
Experiment6,MD,RH_midFrontalOrb,129_KAN_langsyntaxshapes_09,S,R,0.095108,auditory,task
Experiment6,MD,RH_midFrontalOrb,130_KAN_syntshapes_10,S,R,0.0435075,auditory,task
Experiment6,MD,RH_midFrontalOrb,131_KAN_syntshapes_12,S,R,0.253756,auditory,task
Experiment6,MD,RH_midFrontalOrb,132_KAN_langsyntaxshapes_13,S,R,0.364278,auditory,task
Experiment6,MD,RH_insula,072_KAN_syntshapes_11,S,R,1.0784965,auditory,task
Experiment6,MD,RH_insula,116_KAN_langsyntaxshapes_01,S,R,1.418688,auditory,task
Experiment6,MD,RH_insula,117_KAN_langsyntaxshapes_02,S,R,1.243534,auditory,task
Experiment6,MD,RH_insula,118_KAN_syntshapes_03,S,R,1.0066275,auditory,task
Experiment6,MD,RH_insula,119_KAN_syntshapes_04,S,R,0.3708215,auditory,task
Experiment6,MD,RH_insula,122_KAN_langsyntaxshapes_05,S,R,0.5890875,auditory,task
Experiment6,MD,RH_insula,123_KAN_syntshapes_06,S,R,1.012727,auditory,task
Experiment6,MD,RH_insula,126_KAN_langsyntaxshapes_07,S,R,0.6656785,auditory,task
Experiment6,MD,RH_insula,127_KAN_langsyntaxshapes_08,S,R,0.685241,auditory,task
Experiment6,MD,RH_insula,129_KAN_langsyntaxshapes_09,S,R,0.6806845,auditory,task
Experiment6,MD,RH_insula,130_KAN_syntshapes_10,S,R,0.173003,auditory,task
Experiment6,MD,RH_insula,131_KAN_syntshapes_12,S,R,0.267369,auditory,task
Experiment6,MD,RH_insula,132_KAN_langsyntaxshapes_13,S,R,1.9005505,auditory,task
Experiment6,MD,RH_medialFrontal,072_KAN_syntshapes_11,S,R,1.0373595,auditory,task
Experiment6,MD,RH_medialFrontal,116_KAN_langsyntaxshapes_01,S,R,1.221203,auditory,task
Experiment6,MD,RH_medialFrontal,117_KAN_langsyntaxshapes_02,S,R,1.5213505,auditory,task
Experiment6,MD,RH_medialFrontal,118_KAN_syntshapes_03,S,R,1.6491925,auditory,task
Experiment6,MD,RH_medialFrontal,119_KAN_syntshapes_04,S,R,0.7836705,auditory,task
Experiment6,MD,RH_medialFrontal,122_KAN_langsyntaxshapes_05,S,R,0.517487,auditory,task
Experiment6,MD,RH_medialFrontal,123_KAN_syntshapes_06,S,R,1.2950655,auditory,task
Experiment6,MD,RH_medialFrontal,126_KAN_langsyntaxshapes_07,S,R,1.339842,auditory,task
Experiment6,MD,RH_medialFrontal,127_KAN_langsyntaxshapes_08,S,R,0.941289,auditory,task
Experiment6,MD,RH_medialFrontal,129_KAN_langsyntaxshapes_09,S,R,0.626633,auditory,task
Experiment6,MD,RH_medialFrontal,130_KAN_syntshapes_10,S,R,0.15005,auditory,task
Experiment6,MD,RH_medialFrontal,131_KAN_syntshapes_12,S,R,0.3693065,auditory,task
Experiment6,MD,RH_medialFrontal,132_KAN_langsyntaxshapes_13,S,R,1.9104005,auditory,task
Experiment6,language,LIFGorb,072_KAN_syntshapes_11,S,L,0.373786,auditory,task
Experiment6,language,LIFGorb,116_KAN_langsyntaxshapes_01,S,L,2.2129155,auditory,task
Experiment6,language,LIFGorb,117_KAN_langsyntaxshapes_02,S,L,0.8957395,auditory,task
Experiment6,language,LIFGorb,118_KAN_syntshapes_03,S,L,2.0946285,auditory,task
Experiment6,language,LIFGorb,119_KAN_syntshapes_04,S,L,-0.071173,auditory,task
Experiment6,language,LIFGorb,122_KAN_langsyntaxshapes_05,S,L,1.8433795,auditory,task
Experiment6,language,LIFGorb,123_KAN_syntshapes_06,S,L,0.3526855,auditory,task
Experiment6,language,LIFGorb,126_KAN_langsyntaxshapes_07,S,L,-0.2895345,auditory,task
Experiment6,language,LIFGorb,127_KAN_langsyntaxshapes_08,S,L,0.5310525,auditory,task
Experiment6,language,LIFGorb,129_KAN_langsyntaxshapes_09,S,L,0.0036505,auditory,task
Experiment6,language,LIFGorb,130_KAN_syntshapes_10,S,L,0.274302,auditory,task
Experiment6,language,LIFGorb,131_KAN_syntshapes_12,S,L,1.0465835,auditory,task
Experiment6,language,LIFGorb,132_KAN_langsyntaxshapes_13,S,L,3.024529,auditory,task
Experiment6,language,LIFG,072_KAN_syntshapes_11,S,L,0.4495785,auditory,task
Experiment6,language,LIFG,116_KAN_langsyntaxshapes_01,S,L,1.553569,auditory,task
Experiment6,language,LIFG,117_KAN_langsyntaxshapes_02,S,L,1.633711,auditory,task
Experiment6,language,LIFG,118_KAN_syntshapes_03,S,L,1.9127405,auditory,task
Experiment6,language,LIFG,119_KAN_syntshapes_04,S,L,0.784434,auditory,task
Experiment6,language,LIFG,122_KAN_langsyntaxshapes_05,S,L,1.0313345,auditory,task
Experiment6,language,LIFG,123_KAN_syntshapes_06,S,L,-0.02456,auditory,task
Experiment6,language,LIFG,126_KAN_langsyntaxshapes_07,S,L,1.9173115,auditory,task
Experiment6,language,LIFG,127_KAN_langsyntaxshapes_08,S,L,1.358663,auditory,task
Experiment6,language,LIFG,129_KAN_langsyntaxshapes_09,S,L,1.231648,auditory,task
Experiment6,language,LIFG,130_KAN_syntshapes_10,S,L,-0.1346045,auditory,task
Experiment6,language,LIFG,131_KAN_syntshapes_12,S,L,0.5537455,auditory,task
Experiment6,language,LIFG,132_KAN_langsyntaxshapes_13,S,L,1.3816435,auditory,task
Experiment6,language,LMFG,072_KAN_syntshapes_11,S,L,0.994418,auditory,task
Experiment6,language,LMFG,116_KAN_langsyntaxshapes_01,S,L,3.774578,auditory,task
Experiment6,language,LMFG,117_KAN_langsyntaxshapes_02,S,L,0.785264,auditory,task
Experiment6,language,LMFG,118_KAN_syntshapes_03,S,L,1.4705495,auditory,task
Experiment6,language,LMFG,119_KAN_syntshapes_04,S,L,1.1744285,auditory,task
Experiment6,language,LMFG,122_KAN_langsyntaxshapes_05,S,L,1.113299,auditory,task
Experiment6,language,LMFG,123_KAN_syntshapes_06,S,L,0.4977545,auditory,task
Experiment6,language,LMFG,126_KAN_langsyntaxshapes_07,S,L,3.3663895,auditory,task
Experiment6,language,LMFG,127_KAN_langsyntaxshapes_08,S,L,1.1414435,auditory,task
Experiment6,language,LMFG,129_KAN_langsyntaxshapes_09,S,L,1.466281,auditory,task
Experiment6,language,LMFG,130_KAN_syntshapes_10,S,L,0.1526565,auditory,task
Experiment6,language,LMFG,131_KAN_syntshapes_12,S,L,2.22118,auditory,task
Experiment6,language,LMFG,132_KAN_langsyntaxshapes_13,S,L,2.6635955,auditory,task
Experiment6,language,LAntTemp,072_KAN_syntshapes_11,S,L,0.233072,auditory,task
Experiment6,language,LAntTemp,116_KAN_langsyntaxshapes_01,S,L,0.9933445,auditory,task
Experiment6,language,LAntTemp,117_KAN_langsyntaxshapes_02,S,L,0.8107215,auditory,task
Experiment6,language,LAntTemp,118_KAN_syntshapes_03,S,L,1.8914745,auditory,task
Experiment6,language,LAntTemp,119_KAN_syntshapes_04,S,L,0.568148,auditory,task
Experiment6,language,LAntTemp,122_KAN_langsyntaxshapes_05,S,L,0.3960495,auditory,task
Experiment6,language,LAntTemp,123_KAN_syntshapes_06,S,L,1.0676615,auditory,task
Experiment6,language,LAntTemp,126_KAN_langsyntaxshapes_07,S,L,0.7706015,auditory,task
Experiment6,language,LAntTemp,127_KAN_langsyntaxshapes_08,S,L,0.516642,auditory,task
Experiment6,language,LAntTemp,129_KAN_langsyntaxshapes_09,S,L,0.483792,auditory,task
Experiment6,language,LAntTemp,130_KAN_syntshapes_10,S,L,0.411738,auditory,task
Experiment6,language,LAntTemp,131_KAN_syntshapes_12,S,L,0.8824955,auditory,task
Experiment6,language,LAntTemp,132_KAN_langsyntaxshapes_13,S,L,1.6999385,auditory,task
Experiment6,language,LPostTemp,072_KAN_syntshapes_11,S,L,1.054703,auditory,task
Experiment6,language,LPostTemp,116_KAN_langsyntaxshapes_01,S,L,2.9513155,auditory,task
Experiment6,language,LPostTemp,117_KAN_langsyntaxshapes_02,S,L,1.872313,auditory,task
Experiment6,language,LPostTemp,118_KAN_syntshapes_03,S,L,1.588353,auditory,task
Experiment6,language,LPostTemp,119_KAN_syntshapes_04,S,L,0.8903835,auditory,task
Experiment6,language,LPostTemp,122_KAN_langsyntaxshapes_05,S,L,1.073294,auditory,task
Experiment6,language,LPostTemp,123_KAN_syntshapes_06,S,L,0.806008,auditory,task
Experiment6,language,LPostTemp,126_KAN_langsyntaxshapes_07,S,L,1.0045825,auditory,task
Experiment6,language,LPostTemp,127_KAN_langsyntaxshapes_08,S,L,0.653881,auditory,task
Experiment6,language,LPostTemp,129_KAN_langsyntaxshapes_09,S,L,1.068605,auditory,task
Experiment6,language,LPostTemp,130_KAN_syntshapes_10,S,L,0.870921,auditory,task
Experiment6,language,LPostTemp,131_KAN_syntshapes_12,S,L,1.0689475,auditory,task
Experiment6,language,LPostTemp,132_KAN_langsyntaxshapes_13,S,L,2.087911,auditory,task
